date,ism_pmi,head_CPI,head_CPI_roc,head_CPI_bps,core_CPI,core_CPIyoy,CRB,10yr_rate,10yr_roc,per_chg_yoy,swiss10yr,swiss_roc,dxy,dxy_roc,ind_pro_man,wti,wti_roc_qoq,wti_yoy,ba_credit_spread,copper_fut,copper_chg_yoy,gold,gold_roc_qoq,gold_chg_yoy,copper/gold,silver,gold/silver,pmi,roc_pmi,rocpmi_bps,fed rate
11/1/1993,53.8,146,2.744546094,-0.774748368,153.9,3.15013,,5.83,6.972477064,-1.12,4.141039,-6.839567142,96.21,2.405534859,64.5247,16.699,-7.274140707,-17.90876,0.73047619,0.743,-24.48069,370.45,-0.55033557,11.11777,0.002005669,4.42,83.81221719,64.2618,3.333065333,22.14584143,3.02
12/1/1993,55.6,146.3,2.810962755,6.641666044,154.3,3.14171,,5.83,7.962962963,-0.87,4.053852,-6.794565562,96.84,4.330963154,64.929,14.51,-17.15199269,-25.23316,0.755,0.83,-22.07668,390.75,9.931073287,17.34755,0.00212412,5.087,76.81344604,64.5247,3.302823971,-3.024136257,2.96
1/1/1994,56,146.3,2.450980392,-35.99823626,154.5,2.93138,,5.7,4.972375691,-0.69,4.081263,-1.321138015,95.59,0.536390408,65.0425,15,-17.33259851,-21.36304,0.72952381,0.869,-20.1899,382.25,3.632913108,14.34618,0.002273381,5.124,74.59992194,64.929,4.082241145,77.94171744,3.05
2/1/1994,56.5,146.7,2.51572327,6.474287828,154.8,2.78884,118.03,6.15,5.488850772,0.12,4.338178,4.76061684,94.55,-1.725392371,65.1383,14.78,-11.49170609,-26.29532,0.683684211,0.863,-15.69068,381.5,2.982858685,15.81749,0.002262123,5.356,71.22852875,65.0425,3.278620845,-80.36202998,3.25
3/1/1994,56.9,147.1,2.651779484,13.60562132,155.3,2.98408,118.45,6.77,16.12349914,0.74,4.501833,11.05074877,93.06,-3.903345725,66.0163,14.66,1.033769814,-27.95007,0.649130435,0.866,-11.11357,391.85,0.281509917,15.67231,0.002210029,5.771,67.89984405,65.1383,3.196742738,-8.187810706,3.34
4/1/1994,57.4,147.2,2.364394993,-28.73844906,155.5,2.70806,122.47,7.06,23.85964912,1.01,4.759236,16.61184295,92.12,-3.630086829,66.598,16.38,9.2,-19.19092,0.642631579,0.913,-3.69837,376.95,-1.386527142,6.50729,0.002422072,5.338,70.61633571,66.0163,4.852186978,165.544424,3.56
5/1/1994,58.2,147.5,2.288488211,-7.590678223,155.9,2.70092,130.67,7.17,16.58536585,1.01,4.823728,11.1924868,92.52,-2.147012163,67.0655,17.88,20.97428958,-10.33099,0.633809524,1.04,19.18182,386.85,1.402359109,1.37795,0.002688381,5.53,69.95479204,66.598,5.159607392,30.7420414,4.01
6/1/1994,58.8,147.9,2.494802495,20.6314284,156.4,2.82709,135.2,7.34,8.419497784,1.54,5.142416,14.22938168,89.62,-3.696539867,67.2836,19.07,30.08185539,0,0.677727273,1.071,27.19351,385.75,-1.556718132,1.68865,0.00277641,5.38,71.70074349,67.0655,5.971927485,81.23200925,4.25
7/1/1994,58.5,148.4,2.698961938,20.41594429,156.7,2.88903,138.67,7.12,0.849858357,1.29,5.075263,6.640288483,89.87,-2.442466348,67.5994,19.65,19.96336996,9.98545,0.6935,1.112,26.97491,383.45,1.724366627,-4.86748,0.002899987,5.317,72.11773557,67.2836,6.548215714,57.62882289,4.26
8/1/1994,58,149,2.900552486,20.15905485,157.1,2.81414,131.93,7.19,0.278940028,1.74,5.3498,10.90592173,89.67,-3.080415045,68.11,18.38,2.796420582,2.06008,0.669565217,1.165,23.50906,386.25,-0.155098876,4.22288,0.003016181,5.443,70.96270439,67.5994,6.716404951,16.81892376,4.47
9/1/1994,59,149.3,2.965517241,6.496475519,157.5,3.0085,131.65,7.62,3.814713896,2.22,5.473846,6.445025062,87.88,-1.941530908,68.4357,17.46,-8.442579969,-0.30832,0.638095238,1.134,34.7957,394.85,2.35904083,12.10832,0.002871977,5.609,70.39579248,68.11,7.675112362,95.87074112,4.73
10/1/1994,59.4,149.4,2.60989011,-35.56271315,157.8,2.86832,132.87,7.81,9.691011236,2.38,5.461267,7.605596006,85.69,-4.651162791,69.1652,17.71,-9.872773537,-2.39735,0.634761905,1.239,54.58554,384,0.143434607,4.95801,0.003226563,5.242,73.25448302,68.4357,7.461203032,-21.39093306,4.76
11/1/1994,59.2,149.8,2.602739726,-0.715038386,158.2,2.79402,131.85,7.91,10.01390821,2.08,5.271116,-1.470783955,89.13,-0.602208096,69.7038,18.1,-1.523394995,8.38972,0.635238095,1.371,71.72609,381.25,-1.294498382,3.38457,0.003596066,4.896,77.86968954,69.1652,7.630349601,16.91465693,5.29
12/1/1994,56.1,150.1,2.597402597,-0.533712862,158.3,2.59235,134.78,7.84,2.887139108,2.01,5.22539,-4.538965839,88.73,0.967228038,70.5043,17.16,-1.718213058,18.26327,0.643333333,1.403,72.93204,382.85,-3.039128783,-2.08627,0.003664621,4.874,78.54944604,69.7038,8.026538674,39.61890732,5.45
1/1/1995,57.4,150.5,2.870813397,27.34107997,159,2.91262,133.69,7.6,-2.688860435,1.9,5.279278,-3.33235859,87.99,2.684093827,70.6387,17.99,1.581027668,19.93333,0.62,1.378,66.19498,375.05,-2.330729167,-0.62136,0.003674177,4.649,80.67326307,70.5043,8.586764004,56.02253294,5.53
2/1/1995,55.1,150.9,2.862985685,-0.782771206,159.4,2.97158,135.36,7.22,-8.723135272,1.07,5.226172,-0.852646764,85.93,-3.590261416,70.4169,18.53,2.375690608,25.37212,0.59,1.301,53.90535,376.85,-1.154098361,-1.32633,0.003452302,4.513,83.50321294,70.6387,8.603912826,1.714882247,5.92
3/1/1995,52.1,151.2,2.787219579,-7.576610655,159.9,2.96201,137.57,7.2,-8.163265306,0.43,5.044002,-3.471281569,81.9,-7.697509298,70.6021,18.55,8.1002331,26.53479,0.581304348,1.395,52.60892,390.75,2.063471333,-0.80831,0.003570058,5.293,73.82391838,70.4169,8.103680937,-50.02318889,5.98
4/1/1995,51.5,151.8,3.125,33.77804215,160.4,3.15113,140.59,7.07,-6.973684211,0.01,4.806321,-8.95874398,81.8,-7.034890328,70.4978,19.87,10.45025014,21.30647,0.568947368,1.292,53.87144,386.75,3.119584055,3.4666,0.003340659,5.722,67.5900035,70.6021,6.946466252,-115.7214686,6.05
5/1/1995,46.7,152.1,3.118644068,-0.63559322,160.7,3.0789,138.55,6.3,-12.74238227,-0.87,4.660052,-10.83240276,82.57,-3.910159432,70.6342,19.74,6.52995143,10.40268,0.553181818,1.324,29.2409,384.1,1.923842378,-0.5178,0.003447019,5.287,72.64989597,70.4978,5.855731403,-109.0734848,6.01
6/1/1995,45.9,152.4,3.042596349,-7.604771891,161.1,3.00512,134.26,6.21,-13.75,-1.13,4.693461,-6.94966021,81.58,-0.390720391,70.9778,18.42,-0.700808625,-3.4085,0.600454545,1.388,26.4311,384.4,-1.625079974,0.57084,0.003610822,5.014,76.66533706,70.6342,5.321215826,-53.4515577,6
7/1/1995,50.7,152.6,2.830188679,-21.24076696,161.4,2.99936,135.98,6.45,-8.769448373,-0.67,4.572577,-4.863262358,81.57,-0.281173594,70.5183,17.3,-12.93407146,-11.95929,0.6285,1.352,25.71111,382.6,-1.073044602,-0.18227,0.003533717,5.031,76.0484993,70.9778,5.490490996,16.927517,5.85
8/1/1995,47.1,152.9,2.617449664,-21.27390148,161.8,2.99173,139.45,6.28,-0.317460317,-0.91,4.458735,-4.320059089,85.57,3.633280853,71.3402,18.03,-8.662613982,-1.90424,0.623043478,1.328,26.15982,382.45,-0.429575631,-1.19094,0.003472349,5.311,72.01092073,70.5183,4.317937733,-117.2553263,5.74
9/1/1995,48.1,153.1,2.545210985,-7.223867983,162.2,2.98413,138.43,6.17,-0.644122383,-1.45,4.188054,-10.76832214,84.29,3.321892621,71.9957,18.23,-1.031487514,4.41008,0.6145,1.33,16.19201,383.6,-0.208116545,-2.93411,0.003467153,5.435,70.57957682,71.3402,4.742622229,42.46844956,5.8
10/1/1995,46.7,153.5,2.744310576,19.9099591,162.7,3.1052,139.85,6.03,-6.511627907,-1.78,3.957297,-13.45586963,83.66,2.562216501,71.9761,17.44,0.809248555,-1.52456,0.631363636,1.287,10.37085,382.55,-0.013068479,-1.29066,0.003364266,5.337,71.67884579,71.9957,5.201963303,45.9341074,5.76
11/1/1995,45.9,153.7,2.603471295,-14.08392806,163,3.03413,142.1,5.76,-8.280254777,-2.15,3.642102,-18.31535178,85.26,-0.362276499,72.0518,17.99,-0.221852468,-0.60773,0.664761905,1.323,6.35173,387.3,1.268139626,1.17386,0.003415957,5.186,74.68183571,71.9761,4.064037984,-113.7925318,5.8
12/1/1995,46.2,153.9,2.53164557,-7.182572544,163.1,3.03222,150.15,5.58,-9.562398703,-2.26,3.729394,-10.95162574,84.76,0.557598766,72.3734,19.04,4.443225453,10.95571,0.6705,1.261,-2.09647,387.1,0.912408759,1.09804,0.003257556,5.163,74.97578927,72.0518,3.368539448,-69.54985361,5.6
1/1/1996,45.5,154.7,2.790697674,25.90521048,163.7,2.95597,152.01,5.6,-7.131011609,-2,4.123271,4.194125435,87.38,4.446569448,71.8221,18.88,8.256880734,4.94719,0.655909091,1.157,-13.26098,406.45,6.24754934,7.27684,0.002846599,5.565,73.03683738,72.3734,2.651043979,-71.74954695,5.56
2/1/1996,45.9,155,2.717031146,-7.366652796,164,2.88582,157.44,6.13,6.423611111,-1.09,4.074162,11.8629297,86.29,1.208069435,72.9624,19.07,6.003335186,2.91419,0.6365,1.167,-11.34956,399.75,3.214562355,6.56109,0.002919325,5.497,72.72148445,71.8221,1.675285644,-97.57583352,5.22
3/1/1996,46.9,155.5,2.843915344,12.68841975,164.4,2.81426,166.91,6.34,13.62007168,-0.86,4.043052,8.410428075,86.52,2.076451156,72.8277,21.36,12.18487395,15.14825,0.686190476,1.167,-12.20424,395.45,2.157065358,2.62579,0.002951068,5.52,71.63949275,72.9624,3.614899264,193.9613621,5.31
4/1/1996,49.3,156.1,2.832674572,-1.124077211,164.6,2.61845,172.81,6.66,18.92857143,-0.41,3.940035,-4.443947536,88.02,0.732433051,73.6724,23.57,24.84110169,18.62104,0.695909091,1.212,-10.38775,391.65,-3.641284291,0.16688,0.0030946,5.291,74.02192402,72.8277,3.152314166,-46.25850979,5.22
5/1/1996,49.1,156.4,2.827087442,-0.558712933,165,2.67579,171.82,6.85,11.74551387,0.55,4.333988,6.377409637,87.78,1.726735427,74.2509,21.25,11.43156791,7.64944,0.677727273,1.184,-4.07023,391,-2.188868043,1.63956,0.003028133,5.381,72.66307378,73.6724,4.503119246,135.080508,5.24
6/1/1996,53.6,156.7,2.82152231,-0.556513276,165.4,2.66915,175.29,6.73,6.151419558,0.52,4.305989,6.503428598,87.82,1.502542765,75.0801,20.45,-4.260299625,11.02063,0.69,0.918,-27.11406,380.45,-3.793147048,-1.62539,0.002412932,4.979,76.41092589,74.2509,5.120324149,61.72049027,5.27
7/1/1996,49.7,157,2.883355177,6.183286722,165.7,2.66419,172.17,6.8,2.102102102,0.35,4.200471,6.609992043,85.9,-2.408543513,75.3099,21.32,-9.546033093,23.23699,0.703181818,0.94,-35.51221,387.05,-1.174518065,0.56085,0.002428627,5.122,75.56618508,75.0801,5.779694496,65.93703471,5.4
8/1/1996,51.6,157.2,2.812295618,-7.105955888,166,2.5958,181.03,6.96,1.605839416,0.68,4.051986,-6.506755441,86.36,-1.617680565,75.6905,21.96,3.341176471,21.797,0.715454545,0.965,-33.62609,386.75,-1.086956522,1.46731,0.002495152,5.174,74.74874372,75.3099,6.79483198,101.5137484,5.22
9/1/1996,51.1,157.7,3.004572175,19.2276557,166.5,2.65105,183.08,6.72,-0.14858841,0.55,3.815232,-11.39707974,87.94,0.136643134,76.3588,23.99,17.31051345,31.59627,0.685,0.91,-33.51241,378.55,-0.499408595,-1.15961,0.00240391,4.829,78.39097122,75.6905,6.097964402,-69.68675782,5.3
10/1/1996,50.5,158.2,3.061889251,5.731707577,166.8,2.51998,181.38,6.37,-6.323529412,0.34,3.710277,-11.66997701,87.43,1.781140861,76.2262,24.9,16.79174484,42.77523,0.679090909,0.925,-30.24384,377.95,-2.351117427,-0.81067,0.002447414,4.788,78.93692565,76.3588,6.060223041,-3.774136046,5.24
11/1/1996,53,158.7,3.253090436,19.12011851,167.2,2.57669,190.84,6.06,-12.93103448,0.3,3.74688,-7.529789096,87.92,1.806391848,76.8844,23.71,7.969034608,31.79544,0.687368421,1.103,-25.69713,371.4,-3.968972204,-4.11241,0.002969844,4.714,78.78659313,76.2262,5.904876758,-15.53462834,5.31
12/1/1996,55.2,159.1,3.378817414,12.5726978,167.4,2.63642,194.55,6.43,-4.31547619,0.85,3.630954,-4.830060138,88.18,0.27291335,77.552,25.39,5.835764902,33.35084,0.692857143,1.028,-22.39781,368.05,-2.77374191,-4.43496,0.002793099,4.74,77.64767932,76.8844,6.707119045,80.22422872,5.29
1/1/1997,53.8,159.4,3.038138332,-34.06790816,167.8,2.50458,194.78,6.53,2.51177394,0.93,3.691208,-0.513950845,93.04,6.416561821,77.5975,25.17,1.084337349,33.31568,0.675454545,1.059,-6.82254,344.35,-8.890064823,-14.43452,0.003075359,4.901,70.26117119,77.552,7.155391345,44.82723005,5.25
2/1/1997,53.1,159.7,3.032258065,-0.588026774,168.1,2.5,191.38,6.56,8.250825083,0.43,3.25192,-13.20992399,94.89,7.92766151,78.6953,22.21,-6.326444538,16.46565,0.631578947,1.137,-5.42449,363.25,-2.194399569,-9.92881,0.003130076,5.31,68.4086629,77.5975,8.041257496,88.58661505,5.19
3/1/1997,53.8,159.8,2.765273312,-26.69847526,168.4,2.43309,194.99,6.92,7.620528771,0.58,3.564477,-1.830841151,94.72,7.416647766,79.5234,20.99,-17.32965735,-1.73221,0.6325,1.145,-5.5851,351.15,-4.591767423,-11.89816,0.003260715,5.052,69.50712589,78.6953,7.857334737,-18.39227592,5.39
4/1/1997,53.7,159.9,2.434336963,-33.09363484,168.9,2.61239,196.77,6.72,2.909647779,0.06,3.432463,-7.009764825,97.18,4.449699054,79.3662,19.72,-21.65276122,-16.33432,0.606818182,1.125,-7.8968,339.35,-1.452011035,-12.73869,0.003315161,4.647,73.02560792,79.5234,9.193891885,133.6557148,5.51
5/1/1997,56.1,159.9,2.237851662,-19.64853011,169.2,2.54545,201.56,6.67,1.676829268,-0.18,3.258882,0.214088907,94.85,-0.042154073,79.9622,20.83,-6.21341738,-1.97647,0.622857143,1.186,-5.47104,344.65,-5.120440468,-11.471,0.003441172,4.653,74.07049216,79.3662,7.728538774,-146.535311,5.5
6/1/1997,54.9,160.2,2.233567326,-0.42843363,169.4,2.41838,191.94,6.51,-5.924855491,-0.22,3.177785,-10.84849194,95.67,1.002956081,80.4694,19.17,-8.670795617,-6.25917,0.61047619,1.137,19.91577,333.95,-4.898191656,-12.39182,0.003404701,4.6,72.59782609,79.9622,7.691893297,-3.664547744,5.56
7/1/1997,57.7,160.4,2.165605096,-6.796223056,169.7,2.414,196.36,6.02,-10.41666667,-0.78,3.241436,-5.565303981,99.64,2.531385059,80.9998,19.63,-0.456389452,-7.92683,0.607272727,1.088,23.45142,324.55,-4.361278916,-15.4345,0.003352334,4.469,72.62251063,80.4694,7.178067158,-51.38261393,5.52
8/1/1997,56.3,160.8,2.290076336,12.44712403,169.8,2.28916,196.94,6.34,-4.947526237,-0.62,3.354877,2.945642094,99,4.375329468,82.0621,19.93,-4.320691311,-9.24408,0.596666667,0.991,11.50938,324.15,-5.948063253,-15.97159,0.003057227,4.616,70.22313692,80.9998,7.555314773,37.72476151,5.54
9/1/1997,53.9,161.2,2.219403932,-7.067240436,170.2,2.22222,200.18,6.12,-5.99078341,-0.6,3.387237,6.591131873,97.11,1.505174036,82.7651,19.79,3.234220136,-17.50729,0.562857143,0.957,8.74583,334.45,0.149723012,-13.32718,0.002861414,5.187,64.47850395,82.0621,8.417965266,86.26504938,5.54
10/1/1997,56.4,161.5,2.08596713,-13.34368013,170.6,2.27818,201.38,5.84,-2.990033223,-0.53,3.443554,6.235446265,95.64,-4.014452027,83.4751,21.26,8.303616913,-14.61847,0.571818182,0.907,4.61688,311.45,-4.036358034,-18.16504,0.002912185,4.717,66.02713589,82.7651,8.389733731,-2.823153569,5.5
11/1/1997,55.7,161.7,1.890359168,-19.5607962,170.8,2.15311,190.7,5.86,-7.570977918,-0.2,3.389094,1.019918167,97.79,-1.222222222,84.4229,20.17,1.204214752,-14.93041,0.548888889,0.841,-13.40277,297,-8.375751967,-20.16671,0.00283165,5.221,56.88565409,83.4751,9.509722379,111.9988648,5.52
12/1/1997,54.5,161.8,1.697045883,-19.33132851,171.2,2.27001,181.09,5.75,-6.045751634,-0.68,3.084358,-8.941771715,99.65,2.615590567,84.7854,18.32,-7.427993936,-27.84561,0.565909091,0.769,-22.21778,289.05,-13.57452534,-21.74266,0.002660439,5.933,48.71902916,84.4229,9.804979944,29.5257565,5.5
1/1/1998,53.8,162,1.631116688,-6.592919551,171.6,2.2646,179.31,5.53,-5.308219178,-1,3.084,-10.44136378,100.79,5.384776244,85.5471,16.71,-21.40169332,-33.61144,0.5865,0.787,-30.47341,302.45,-2.889709424,-12.52174,0.002602083,6.103,49.55759463,84.7854,9.327161131,-47.78188133,5.56
2/1/1998,52.9,162,1.440200376,-19.09163119,171.9,2.26056,169.3,5.62,-4.09556314,-0.94,2.964,-12.54299822,99.82,2.075876879,85.6192,16.06,-20.37679722,-27.69023,0.586315789,0.758,-30.85772,299.15,0.723905724,-17.76206,0.002533846,6.43,46.52410575,85.5471,10.24465994,91.74988133,5.51
3/1/1998,52.9,162,1.376720901,-6.347947458,172.2,2.25653,169.04,5.67,-1.391304348,-1.25,3.109,0.798934495,101.5,1.856497742,85.4651,15.02,-18.01310044,-28.44212,0.599090909,0.793,-27.80884,300.95,4.116934786,-14.1917,0.002634989,6.447,46.68062665,85.6192,8.798365341,-144.6294603,5.49
4/1/1998,52.2,162.2,1.438398999,6.167809825,172.5,2.13144,164.65,5.68,2.712477396,-1.04,3.344,8.430609598,99.71,-1.071534874,85.8713,15.44,-7.600239378,-21.70385,0.64047619,0.826,-24.65946,306.65,1.388659283,-8.73843,0.002693625,6.188,49.55559147,85.4651,7.471637279,-132.6728062,5.45
5/1/1998,50.9,162.6,1.688555347,25.01563477,172.9,2.18676,157.81,5.56,-1.067615658,-1.11,3.179,7.253711201,100.45,0.631136045,86.3207,14.86,-7.471980075,-28.66059,0.6075,0.77,-31.10023,292.95,-2.07253886,-15.43022,0.002628435,5.075,57.72413793,85.8713,8.196310268,72.4672989,5.49
6/1/1998,48.9,162.8,1.622971286,-6.55840612,173.2,2.24321,152.58,5.44,-4.05643739,-1.07,3.308,6.400771952,101.17,-0.325123153,85.6107,13.66,-9.054593875,-28.74283,0.604090909,0.734,-36.56017,296.95,-1.329124439,-11.46535,0.002471797,5.507,53.92228073,86.3207,7.951882264,-24.44280037,5.56
7/1/1998,49.2,163.2,1.74563591,12.26646243,173.5,2.23925,145.02,5.5,-3.169014085,-0.52,3.19,-4.605263158,101.2,1.494333567,85.2135,14.08,-8.808290155,-28.27305,0.599090909,0.765,-32.39957,286.45,-6.587314528,-11.22699,0.002670623,5.448,52.57892805,85.6107,6.38913674,-156.2745524,5.54
8/1/1998,49.3,163.4,1.616915423,-12.87204873,174,2.4735,136.2,5.05,-9.172661871,-1.29,2.988,-6.008178673,100.2,-0.24888004,87.3819,13.36,-10.09421265,-32.96538,0.623333333,0.721,-28.00653,276.65,-5.564089435,-15.98033,0.002606181,4.618,59.9068861,85.2135,5.20211161,-118.702513,5.55
9/1/1998,48.7,163.5,1.426799007,-19.01164154,174.2,2.35018,146.46,4.44,-18.38235294,-1.68,3.086,-6.711003628,96.17,-4.942176535,87.2288,14.95,9.44363104,-24.4568,0.688095238,0.733,-21.74285,296.95,0,-10.53992,0.002468429,5.32,55.81766917,87.3819,6.482651553,128.0539943,5.51
10/1/1998,48.7,163.9,1.486068111,5.926910401,174.4,2.22743,140.75,4.64,-15.63636364,-1.2,2.914,-8.652037618,93.73,-7.381422925,88.0891,14.39,2.201704545,-32.31421,0.812380952,0.722,-22.68477,292.55,2.129516495,-5.57345,0.002467954,5.027,58.19574299,87.2288,5.393215256,-108.9436297,5.07
11/1/1998,48.2,164.1,1.484230056,-0.18380558,174.8,2.34192,127.9,4.74,-6.138613861,-1.12,2.659,-11.0107095,96.2,-3.992015968,88.2099,12.85,-3.817365269,-36.29152,0.927894737,0.701,-17.97107,292.95,5.8919212,-0.38734,0.0023929,4.825,60.71502591,88.0891,5.527396793,13.41815364,4.83
12/1/1998,46.8,164.4,1.606922126,12.26920704,175.4,2.45327,125.44,4.65,4.72972973,-1.1,2.71,-12.18405703,94.17,-2.079650619,88.7347,11.28,-24.54849498,-38.42795,1.006363636,0.663,-16.21896,288.25,-2.929786159,-0.60512,0.002300087,4.988,57.78869286,88.2099,4.48574972,-104.1647073,4.68
1/1/1999,50.6,164.7,1.666666667,5.974454059,175.6,2.331,124.26,4.66,0.431034483,-0.87,2.555,-12.31983528,96.08,2.507201536,89.0222,12.47,-13.34259903,-25.37403,1.047894737,0.641,-15.14577,286.35,-2.119295847,-5.35123,0.002238519,5.222,54.83531214,88.7347,4.657995362,17.22456428,4.63
2/1/1999,51.7,164.7,1.666666667,0,175.6,2.15241,118.82,5.29,11.60337553,-0.33,2.55,-4.099285446,98.68,2.577962578,89.8085,12.01,-6.536964981,-25.21793,0.988947368,0.624,-15.08714,286.8,-2.099334357,-3.28781,0.002175732,5.635,50.89618456,89.0222,4.062206667,-59.5788695,4.76
3/1/1999,52.4,164.8,1.728395062,6.172839506,175.7,2.03252,134.41,5.25,12.90322581,-0.42,2.604,-3.911439114,100.1,6.297122226,89.726,14.66,29.96453901,-2.3968,0.913913043,0.622,-21.10179,280.05,-2.844752819,-6.70223,0.002221032,4.98,56.23493976,89.8085,4.892944573,83.07379057,4.81
4/1/1999,52.3,165.9,2.281134402,55.27393402,176.3,2.2029,137.88,5.36,15.02145923,-0.32,2.534,-0.821917808,101,5.120732723,90.1186,17.34,39.05372895,12.3057,0.839090909,0.717,-18.68759,286.65,0.104766894,-7.99807,0.002501308,5.407,53.01461069,89.726,4.985543807,9.259923359,4.74
5/1/1999,54.3,166,2.09102091,-19.01134918,176.5,2.08213,131.49,5.64,6.616257089,0.08,2.72,6.666666667,102.51,3.881232266,90.9226,17.75,47.79350541,19.44818,0.792,0.624,-12.7745,270.35,-5.735704324,-7.30164,0.002308119,4.885,55.34288639,90.1186,4.946122861,-3.942094616,4.74
6/1/1999,55.8,166,1.965601966,-12.54189446,176.6,1.96305,140.25,5.81,10.66666667,0.37,2.937,12.78801843,102.85,2.747252747,90.6341,17.89,22.03274216,30.96633,0.785,0.759,-14.15168,262.5,-6.266738082,-11.68216,0.002891429,5.291,49.61254961,90.9226,5.331166221,38.50433602,4.76
7/1/1999,53.6,166.7,2.144607843,17.90058775,177.1,2.07493,141.84,5.92,10.44776119,0.42,3.044,20.12628256,99.75,-1.237623762,91.1014,20.07,15.74394464,42.54261,0.758095238,0.758,-0.99567,255.95,-10.709925,-11.28196,0.002961516,5.442,47.03234105,90.6341,5.867724478,53.65582575,4.99
8/1/1999,54.8,167.1,2.264381885,11.97740418,177.3,1.89655,149.16,5.98,6.028368794,0.93,3.169,16.50735294,99.95,-2.497317335,91.5614,21.26,19.77464789,59.13174,0.754090909,0.777,1.6552,255.55,-5.474385056,-6.87637,0.003040501,5.152,49.60209627,91.1014,6.909585922,104.1861444,5.07
9/1/1999,57,167.8,2.629969419,36.5587534,177.8,2.06659,155.49,5.9,1.549053356,1.46,3.427,16.68369084,98.54,-4.190568789,91.1328,23.88,33.4823924,59.73244,0.812380952,0.818,6.24914,299.5,14.0952381,3.2812,0.002731219,5.573,53.74125247,91.5614,4.783027149,-212.6558774,5.22
10/1/1999,57.2,168.1,2.562538133,-6.743128595,178.1,2.12156,149.73,6.02,1.689189189,1.38,3.625,19.08672799,99.06,-0.691729323,92.5699,22.64,12.80518186,57.33148,0.828,0.803,8.69037,299.3,16.93690174,1.96179,0.002682927,5.172,57.86929621,91.1328,4.475586045,-30.74411037,5.2
11/1/1999,58.1,168.4,2.620353443,5.781531001,178.4,2.0595,153.94,6.18,3.344481605,1.44,3.69,16.44051751,101.99,2.04102051,93.1388,24.97,17.45061148,94.31907,0.789047619,0.8,9.72519,290.88,13.82508315,-1.26796,0.002750275,5.18,56.15444015,92.5699,5.086667931,61.10818856,5.42
12/1/1999,57.8,168.8,2.676399027,5.604558374,178.7,1.88141,157.69,6.45,9.322033898,1.8,3.617,5.544207762,101.87,3.37933834,93.7921,26.08,9.212730318,131.20567,0.637272727,0.853,19.59117,288.25,-3.756260434,1.18281,0.002959237,5.413,53.25143174,93.1388,5.587694805,50.10268747,5.3
1/1/2000,56.7,169.3,2.792956891,11.65578646,179.3,2.10706,165.45,6.68,10.96345515,2.02,3.784,4.386206897,105.13,6.127599435,93.9362,27.18,20.05300353,117.96311,0.5525,0.844,28.76047,283.23,-5.369194788,-0.9102,0.00297991,5.287,53.57102326,93.7921,5.699461428,11.1766623,5.45
2/1/2000,55.8,170,3.21797207,42.50151791,179.4,2.16401,170.2,6.42,3.883495146,1.13,3.868,4.823848238,105.92,3.853318953,94.1856,29.35,17.54104926,144.37968,0.607,0.787,27.89023,292.12,0.426292629,2.51046,0.002694098,5.048,57.86846276,93.9362,5.519971423,-17.94900054,5.73
3/1/2000,54.9,171,3.762135922,54.41638519,180,2.44735,170.47,6.03,-6.511627907,0.78,4.155,14.87420514,105.44,3.504466477,94.7846,29.89,14.60889571,103.88813,0.687391304,0.8,26.21173,278.95,-3.226366002,-1.39385,0.002867897,5.02,55.56772908,94.1856,4.873814839,-64.61565835,5.85
4/1/2000,54.7,170.9,3.013863773,-74.8272149,180.3,2.26886,168.26,6.23,-6.736526946,0.87,4.076,7.716701903,110.14,4.765528393,95.5101,25.74,-5.298013245,48.44291,0.762105263,0.79,14.90598,273.5,-3.435370547,-3.49834,0.002888483,4.96,55.14112903,94.7846,5.637830729,76.40158898,6.02
5/1/2000,53.2,171.2,3.13253012,11.86663471,180.7,2.3796,182.05,6.29,-2.024922118,0.65,4.19,8.324715615,108.74,2.662386707,95.4405,28.78,-1.942078365,62.14085,0.910454545,0.811,18.18338,272.15,-6.836231686,0.44272,0.002979974,4.941,55.07994333,95.5101,5.982671724,34.48409946,6.27
6/1/2000,51.4,172.2,3.734939759,60.24096386,181.1,2.54813,187.76,6.03,0,0.22,4.008,-3.537906137,106.84,1.327769347,95.626,31.83,6.490465038,77.92063,0.812272727,0.816,23.19808,290.1,3.997132103,10.70061,0.002812823,5.033,57.63957878,95.4405,4.968951614,-101.372011,6.53
7/1/2000,52.5,172.7,3.599280144,-13.56596151,181.5,2.48447,179.01,6.04,-3.04975923,0.12,3.976,-2.453385672,109.57,-0.517523152,95.7409,29.77,15.65656566,48.33084,0.6965,0.871,10.00261,277.25,1.371115174,8.04284,0.003141569,5.006,55.38353975,95.626,5.507750394,53.87987804,6.54
8/1/2000,49.9,172.7,3.351286655,-24.79934893,181.9,2.59447,195.2,5.73,-8.903020668,-0.25,3.84,-8.353221957,112.6,3.549751701,95.1187,31.22,8.478109798,46.84854,0.705217391,0.885,12.77591,277.75,2.057688775,7.99293,0.003186319,5.003,55.51668999,95.7409,5.092676951,-41.5073443,6.5
9/1/2000,49.7,173.6,3.456495828,10.52091737,182.3,2.53093,192.63,5.8,-3.814262023,-0.1,3.954,-1.347305389,113.25,5.999625608,95.5655,33.88,6.44046497,41.87605,0.726,0.915,12.12855,274.25,-5.46363323,-9.76132,0.003336372,4.899,55.98081241,95.1187,3.885152477,-120.7524474,6.52
